28,079,099,86,98,02,2016,04,03,00044,V,00046,V,00050,V,00053,V,00058,V,00062,V,00063,V,00063,V,00065,V,00064,V,00062,V,00056,V,00067,V,00064,V,00058,V,00063,V,00066,V,00078,V,00074,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,099,87,98,02,2016,04,03,00928,V,00928,V,00928,V,00927,V,00927,V,00927,V,00927,V,00927,V,00927,V,00927,V,00927,V,00928,V,00928,V,00928,V,00927,V,00927,V,00927,V,00927,V,00927,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,099,88,98,02,2016,04,03,00012,V,00012,V,00012,V,00012,V,00012,V,00012,V,00012,V,00012,V,00047,V,00148,V,00209,V,00386,V,00284,V,00619,V,00594,V,00576,V,00242,V,00170,V,00117,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,099,89,98,02,2016,04,03,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,01,38,02,2016,04,03,00010,V,00009,V,00008,V,00008,V,00009,V,00009,V,00010,V,00011,V,00011,V,00009,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,06,48,02,2016,04,03,000.6,V,000.4,V,000.4,V,000.4,V,000.5,V,000.4,V,000.5,V,000.5,V,000.5,V,000.3,V,000.3,V,000.2,V,000.2,V,000.3,V,000.2,V,000.2,V,000.2,V,000.3,V,000.2,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,07,08,02,2016,04,03,00036,V,00011,V,00010,V,00010,V,00044,V,00052,V,00078,V,00082,V,00081,V,00017,V,00007,V,00005,V,00006,V,00008,V,00005,V,00004,V,00004,V,00007,V,00005,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,08,08,02,2016,04,03,00067,V,00041,V,00062,V,00067,V,00072,V,00067,V,00064,V,00066,V,00065,V,00048,V,00030,V,00021,V,00022,V,00021,V,00013,V,00006,V,00009,V,00021,V,00017,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,12,08,02,2016,04,03,00121,V,00058,V,00077,V,00083,V,00140,V,00147,V,00183,V,00191,V,00189,V,00074,V,00041,V,00029,V,00030,V,00033,V,00022,V,00012,V,00015,V,00032,V,00024,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,81,98,02,2016,04,03,00.19,V,00.10,V,00.11,V,00.18,V,00.23,V,00.15,V,00.11,V,00.12,V,00.13,V,00.45,V,00.91,V,01.06,V,01.18,V,01.35,V,01.83,V,01.61,V,01.38,V,01.25,V,00.97,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,82,98,02,2016,04,03,00291,V,00172,V,00036,V,00047,V,00344,V,00029,V,00125,V,00358,V,00237,V,00248,V,00205,V,00224,V,00245,V,00213,V,00249,V,00199,V,00226,V,00223,V,00186,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,83,98,02,2016,04,03,013.7,V,013.4,V,012.9,V,012.4,V,011.9,V,010.9,V,010.9,V,011.3,V,010.9,V,011.9,V,012.2,V,012.7,V,012.0,V,012.5,V,013.8,V,013.3,V,012.1,V,011.3,V,011.6,V,00000,N,00000,N,00000,N,00000,N,00000,N
