57403|13|12|01|8|1|4|F|0|N|5|28079011
57404|13|12|01|4|1|2|F|0|N|5|28079011
57405|13|12|01|40|6|11|F|0|N|5|28079058
57406|13|12|01|0|0|0|F|0|N|5|28079058
57407|13|12|01|28|1|3|F|0|N|5|28079099
57408|13|12|01|20|4|3|F|0|N|5|28079023
59001|13|12|01|128|1|8|F|0|N|5|28079024
59002|13|12|01|128|1|8|F|0|N|5|28079058
59003|13|12|01|76|1|9|F|0|N|5|28079099
59004|13|12|01|44|1|3|F|0|N|5|28079011
59005|13|12|01|52|1|4|F|0|N|5|28079058
59006|13|12|01|164|9|7|F|0|N|5|28079011
59007|13|12|01|32|0|1|F|0|N|5|28079058
59008|13|12|01|52|2|5|F|0|N|5|28079011
59009|13|12|01|28|0|4|F|0|N|5|28079058
64020|13|12|01|92|1|5|F|0|N|5|28079099
64021|13|12|01|16|0|0|F|0|N|5|28079099
64022|13|12|01|28|0|3|F|0|N|5|28079058
64023|13|12|01|72|0|4|F|0|N|5|28079058
64024|13|12|01|32|0|2|F|0|N|5|28079011
64025|13|12|01|324|1|8|F|0|N|5|28079058
64026|13|12|01|132|0|5|F|0|N|5|28079011
64027|13|12|01|96|0|4|F|0|N|5|28079011
64028|13|12|01|12|0|1|F|0|N|5|28079058
64029|13|12|01|268|1|9|F|0|N|5|28079011
64030|13|12|01|20|0|7|F|0|N|5|28079099
64031|13|12|01|20|0|4|F|0|N|5|28079099
64032|13|12|01|48|1|5|F|0|N|5|28079011
64033|13|12|01|64|0|0|F|0|N|5|None
64403|13|12|01|24|9|14|F|0|N|5|28079011
65002|13|12|01|296|1|8|F|0|N|5|28079099
65003|13|12|01|308|1|10|F|0|N|5|28079011
65004|13|12|01|152|0|3|F|0|N|5|28079024
65005|13|12|01|140|0|7|F|0|N|5|28079058
65006|13|12|01|148|6|9|F|0|N|5|28079058
65007|13|12|01|228|0|7|F|0|N|5|28079058
65034|13|12|01|56|1|9|F|0|N|5|28079099
65035|13|12|01|40|0|8|F|0|N|5|28079011
65036|13|12|01|152|1|6|F|0|N|5|28079099
65037|13|12|01|40|0|3|F|0|N|5|28079011
70013|13|12|01|128|1|7|F|0|N|5|28079011
70014|13|12|01|4|0|1|F|0|N|5|28079099
70012|13|12|01|8|1|2|F|0|N|5|28079099
70015|13|12|01|68|0|0|F|0|N|5|28079024
70016|13|12|01|16|0|1|F|0|N|5|28079023
70403|13|12|01|56|24|10|F|0|N|5|28079011
70501|13|12|01|36|0|2|F|0|N|5|None
70502|13|12|01|36|0|2|F|0|N|5|None
70503|13|12|01|200|1|14|F|0|N|5|None
70504|13|12|01|136|1|8|F|0|N|5|None
70506|13|12|01|320|1|12|F|0|N|5|None
PM12342|13|12|01|528|3|13|M|79|N|5|28079099
PM12391|13|12|01|912|2|14|M|93|N|5|28079058
PM12471|13|12|01|1068|2|12|M|90|N|5|28079024
PM12502|13|12|01|540|1|9|M|70|N|5|28079011
PM13202|13|12|01|1572|4|24|M|84|N|5|28079011
PM13211|13|12|01|492|2|11|M|67|N|5|None
PM20001|13|12|01|1440|2|21|M|103|N|5|28079058
PM20002|13|12|01|132|1|7|M|88|N|5|28079058
PM20021|13|12|01|912|2|14|M|95|N|5|28079011
PM20025|13|12|01|216|2|10|M|71|N|5|28079011
PM20026|13|12|01|1056|3|24|M|79|N|5|28079011
PM20041|13|12|01|1656|4|25|M|88|N|5|28079058
PM13014|13|12|01|132|2|7|M|58|N|5|28079099
PM13041|13|12|01|444|7|23|M|64|N|5|28079023
PM13044|13|12|01|84|2|5|M|43|N|5|28079011
PM13101|13|12|01|888|7|23|M|76|N|5|28079011
PM13103|13|12|01|480|3|12|M|89|N|5|28079011
PM13104|13|12|01|108|2|5|M|44|N|5|28079011
PM13181|13|12|01|660|2|15|M|77|N|5|28079099
PM32352|13|12|01|84|0|4|M|65|N|5|28079024
PM33031|13|12|01|636|6|18|M|91|N|5|28079058
PM33032|13|12|01|120|2|7|M|64|N|5|28079058
PM33151|13|12|01|1068|6|25|M|68|N|5|28079099
PM33152|13|12|01|840|4|20|M|68|N|5|28079099
PM33201|13|12|01|912|1|14|M|104|N|5|28079099
PM33202|13|12|01|120|1|5|M|84|N|5|28079058
PM33221|13|12|01|696|3|16|M|91|N|5|28079011
PM33222|13|12|01|84|1|4|M|49|N|5|None
PM40442|13|12|01|216|1|5|M|63|N|5|None
PM40461|13|12|01|1608|3|19|M|93|N|5|28079058
PM40751|13|12|01|336|1|15|M|95|N|5|28079099
PM40752|13|12|01|204|1|5|M|74|N|5|28079099
PM40753|13|12|01|36|0|2|M|42|N|5|28079011
PM40754|13|12|01|684|1|19|M|72|N|5|28079058
PM40755|13|12|01|180|1|8|M|79|N|5|None
PM40901|13|12|01|600|1|9|M|86|N|5|28079058
PM40902|13|12|01|120|1|5|M|50|N|5|28079011
PM41261|13|12|01|336|1|7|M|82|N|5|28079011
PM41262|13|12|01|132|0|3|M|71|N|5|28079023
PM43001|13|12|01|864|5|16|M|79|N|5|28079099
PM43011|13|12|01|660|4|13|M|90|N|5|28079099
PM43012|13|12|01|264|4|8|M|62|N|5|28079099
PM43021|13|12|01|480|2|9|M|88|N|5|28079058
PM43022|13|12|01|312|2|8|M|73|N|5|28079099
PM43031|13|12|01|468|3|9|M|81|N|5|28079099
PM41891|13|12|01|1284|5|29|M|96|N|5|None
PM41892|13|12|01|180|1|4|M|77|N|5|28079058
PM42051|13|12|01|264|0|6|M|66|N|5|28079058
PM42052|13|12|01|516|1|22|M|73|N|5|28079011
PM42351|13|12|01|1020|2|12|M|101|N|5|28079099
PM42352|13|12|01|168|1|8|M|78|N|5|28079099
PM42353|13|12|01|228|1|6|M|77|N|5|28079058
PM43222|13|12|01|108|1|5|M|57|N|5|None
PM43032|13|12|01|252|3|13|M|72|N|5|28079023
PM43151|13|12|01|1368|4|22|M|67|N|5|28079099
PM43152|13|12|01|48|0|1|M|50|N|5|28079099
PM43201|13|12|01|816|1|12|M|89|N|5|28079058
PM43202|13|12|01|120|0|5|M|104|N|5|28079058
PM43221|13|12|01|720|3|16|M|92|N|5|28079011
71025|13|12|01|12|0|1|F|0|N|5|28079011
75004|13|12|01|36|0|3|F|0|N|5|28079005
75005|13|12|01|80|0|3|F|0|N|5|28079011
75006|13|12|01|24|0|1|F|0|N|5|28079011
75007|13|12|01|60|0|5|F|0|N|5|28079099
75008|13|12|01|60|0|5|F|0|N|5|28079011
75010|13|12|01|96|2|5|F|0|N|5|28079023
75011|13|12|01|60|1|2|F|0|N|5|28079054
75012|13|12|01|24|0|2|F|0|N|5|28079058
75013|13|12|01|76|0|2|F|0|N|5|28079099
75014|13|12|01|60|0|1|F|0|N|5|28079099
24001|13|12|01|60|1|3|D|0|N|5|28079058
38036|13|12|01|192|14|26|D|0|N|5|28079099
38037|13|12|01|304|11|29|D|0|N|5|28079058
81018|13|12|01|269|1|7|D|0|N|5|28079099
81019|13|12|01|234|4|18|D|0|N|5|None
86025|13|12|01|0|100|100|D|0|N|4|28079058
88005|13|12|01|104|11|13|D|0|N|4|28079058
89006|13|12|01|70|2|4|D|0|N|5|28079099
89007|13|12|01|41|0|2|D|0|N|5|28079011
89008|13|12|01|31|3|3|D|0|N|5|28079058
89009|13|12|01|288|2|11|D|0|N|5|28079011
89010|13|12|01|108|1|4|D|0|N|5|28079011
89011|13|12|01|86|15|17|D|0|N|5|28079027
89012|13|12|01|480|3|18|D|0|N|5|28079058
01003|13|12|01|1180|15|31|E|0|N|5|28079011
01004|13|12|01|1160|5|18|E|0|N|5|28079011
01005|13|12|01|1348|5|25|E|0|N|5|28079058
01006|13|12|01|1204|6|19|E|0|N|5|28079011
01001|13|12|01|90|1|3|E|0|N|4|28079015
02008|13|12|01|75|6|7|E|0|N|4|28079099
02012|13|12|01|452|35|24|E|0|N|5|28079058
02013|13|12|01|420|1|9|E|0|N|5|28079023
02014|13|12|01|120|2|7|E|0|N|4|28079058
02015|13|12|01|476|1|10|E|0|N|5|28079058
02016|13|12|01|496|2|11|E|0|N|5|28079058
02017|13|12|01|588|4|20|E|0|N|5|28079058
02019|13|12|01|124|0|2|E|0|N|5|28079011
02020|13|12|01|432|1|9|E|0|N|5|28079099
02021|13|12|01|300|2|11|E|0|N|5|28079099
02022|13|12|01|684|3|25|E|0|N|5|28079099
02023|13|12|01|140|1|4|E|0|N|5|28079058
02024|13|12|01|100|0|3|E|0|N|4|28079011
02026|13|12|01|32|8|5|E|0|N|5|28079058
02027|13|12|01|40|1|5|E|0|N|5|28079058
02028|13|12|01|33|9|6|E|0|N|3|28079011
02033|13|12|01|50|10|7|E|0|N|4|28079011
02037|13|12|01|852|3|11|E|0|N|5|28079058
02038|13|12|01|548|1|8|E|0|N|5|28079058
02039|13|12|01|668|1|9|E|0|N|5|28079011
02040|13|12|01|468|8|10|E|0|N|5|28079058
02041|13|12|01|556|1|7|E|0|N|5|28079011
02052|13|12|01|75|1|4|E|0|N|4|28079058
02061|13|12|01|40|17|8|E|0|N|3|28079099
04019|13|12|01|100|0|2|E|0|N|3|28079011
06020|13|12|01|370|26|16|E|0|N|4|28079005
05023|13|12|01|740|3|14|E|0|N|5|28079058
05024|13|12|01|584|2|12|E|0|N|5|28079023
05708|13|12|01|1632|4|18|E|0|N|5|28079011
06002|13|12|01|292|1|9|E|0|N|5|28079099
06003|13|12|01|808|3|17|E|0|N|5|28079011
06004|13|12|01|360|1|7|E|0|N|5|28079099
06005|13|12|01|284|3|9|E|0|N|5|28079058
06006|13|12|01|236|1|4|E|0|N|5|28079058
06008|13|12|01|252|1|8|E|0|N|5|28079005
06009|13|12|01|280|1|9|E|0|N|5|28079024
06010|13|12|01|568|2|11|E|0|N|5|28079058
06011|13|12|01|164|3|11|E|0|N|5|28079058
06012|13|12|01|232|1|8|E|0|N|5|28079011
06013|13|12|01|792|3|16|E|0|N|5|28079099
06014|13|12|01|876|4|11|E|0|N|5|28079005
06015|13|12|01|1012|4|20|E|0|N|5|28079058
06016|13|12|01|768|4|15|E|0|N|5|28079058
06017|13|12|01|696|4|21|E|0|N|5|28079011
06018|13|12|01|256|5|16|E|0|N|5|28079011
06019|13|12|01|260|1|5|E|0|N|5|28079099
06021|13|12|01|708|4|14|E|0|N|5|28079058
08012|13|12|01|220|1|8|E|0|N|4|28079099
10009|13|12|01|140|2|6|E|0|N|1|28079011
12054|13|12|01|20|33|10|E|0|N|1|None
10501|13|12|01|84|1|5|E|0|N|5|None
11029|13|12|01|190|0|14|E|0|N|4|28079011
11033|13|12|01|1660|6|90|E|0|N|4|28079058
12050|13|12|01|25|16|11|E|0|N|4|None
14033|13|12|01|20|1|6|E|0|N|3|28079015
13048|13|12|01|53|1|12|E|0|N|3|28079058
15306|13|12|01|1890|76|99|E|0|N|4|28079011
17003|13|12|01|52|13|19|E|0|N|5|28079024
